Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,MoSold,YrSold,SaleType,SaleCondition,SalePrice
578,0.869913735,RL,1.102982292,0.502764459,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,-0.782903446,0.440400473,-0.174413964,-0.913799064,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.078096566,TA,TA,CBlock,TA,TA,Av,LwQ,0.353136367,ALQ,-0.431346125,0.295941911,GasA,Ex,Y,SBrkr,0.568778145,-0.871155819,-0.247991738,1.175170636,-0.240978467,-1.024821705,-0.77342657,0.170694725,TA,-0.234546787,Typ,1.637887226,Attchd,-0.506533143,RFn,0.273739541,0.453066401,TA,TA,Y,1.022479849,0.892333211,-0.444737988,-1.368400111,WD,Abnorml,164500
579,1.68690397,FV,-1.771834377,-1.763857984,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,0.667269616,-0.477223093,1.183071394,1.072114819,Gable,CompShg,VinylSd,VinylSd,None,-0.821808876,Gd,TA,PConc,Gd,TA,No,Unf,-1.352699498,Unf,0.471015941,-0.810488195,GasA,Ex,Y,SBrkr,-1.436950265,1.128385041,-0.088814034,-0.838578727,-0.240978467,0.796972968,-0.77342657,-1.062113385,Gd,-0.947037233,Typ,-1.026988951,Detchd,1.154076701,Unf,0.273739541,0.348975291,TA,TA,Y,-0.950010987,1.083155209,-1.693650121,0.139917774,WD,Abnorml,146000
580,0.242561082,RM,0.547312405,0.563580371,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,-0.782903446,-0.477223093,-0.571726752,-1.495042152,Gable,CompShg,MetalSd,MetalSd,BrkFace,1.321022482,TA,TA,BrkTil,TA,TA,No,Unf,-1.352699498,Unf,1.053686811,0.043306043,GasA,Ex,N,FuseF,-0.148262234,1.143603077,0.673977327,-0.838578727,-0.240978467,0.796972968,-0.77342657,1.382399626,TA,0.389787243,Typ,-1.026988951,Attchd,-0.992565293,Unf,-1.047567381,-0.501231278,Fa,TA,Y,-0.950010987,-1.070939959,1.644749746,0.139917774,WD,Normal,131500
581,-1.163868859,RL,0.730749437,0.921034813,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.042179473,0.440400473,-0.373070358,0.103376339,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,1.04788707,TA,TA,CBlock,TA,TA,No,BLQ,0.690241295,Rec,-0.303623223,0.252102888,GasA,Ex,Y,SBrkr,0.814376125,-0.871155819,-0.010169461,-0.838578727,3.947456785,-1.024821705,-0.77342657,0.170694725,Gd,0.389787243,Typ,1.637887226,Attchd,-0.749549218,Unf,0.273739541,0.487576609,TA,TA,Y,1.115649546,1.11888277,-0.068282341,-0.61357209,WD,Normal,181900
582,-1.163868859,RL,1.173000172,0.650647712,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,1.350462264,-0.477223093,1.216180793,1.168988667,Hip,CompShg,VinylSd,VinylSd,BrkFace,1.305556832,Ex,TA,PConc,Ex,TA,No,Unf,-1.352699498,Unf,2.245198693,2.070180277,GasA,Ex,Y,SBrkr,1.90040083,-0.871155819,1.061205581,-0.838578727,-0.240978467,0.796972968,1.283688272,0.170694725,Ex,0.946055733,Typ,0.783736099,Attchd,1.235082059,RFn,1.75911355,3.692910115,TA,TA,Y,-0.950010987,1.024059386,0.645803668,0.892015954,New,Partial,253293
583,1.017570422,RL,0.547312405,0.513330845,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,-0.042179473,-0.477223093,0.620211611,0.248687111,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.093675677,TA,Gd,CBlock,Gd,TA,Av,GLQ,0.89030873,Unf,-2.063377863,-0.499241121,GasA,TA,Y,SBrkr,-0.953400903,-0.871155819,-1.687068796,1.175170636,-0.240978467,-1.024821705,-0.77342657,0.170694725,TA,-0.947037233,Typ,-1.026988951,NA,-0.449829392,NA,-2.151943886,-2.537644317,NA,NA,Y,-0.950010987,0.543324201,-0.444737988,-0.61357209,WD,Normal,118500
584,0.787410927,RM,0.30767115,0.769513224,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,PosA,1Fam,2.5Unf,2.652217587,2.697487289,-2.591400089,0.733056351,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.821808876,Ex,Ex,BrkTil,TA,TA,No,Unf,-1.352699498,Unf,1.313555511,0.454325508,GasA,Gd,Y,SBrkr,1.006427081,1.2412689,1.983654109,-0.838578727,-0.240978467,2.479472142,1.283688272,0.170694725,Gd,1.448118643,Typ,0.783736099,Detchd,0.384525798,Unf,0.273739541,1.758329474,Gd,TA,Y,0.888290502,1.847318883,0.294523839,0.139917774,WD,Normal,325000
585,0.242561082,RM,-0.788499049,-0.760519802,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,-1.561917931,1.263007318,-1.200805332,0.490871731,Gable,CompShg,AsbShng,AsbShng,None,-0.821808876,TA,TA,BrkTil,TA,TA,No,Unf,-1.352699498,Unf,0.801617336,-0.337835649,GasA,Ex,Y,SBrkr,-0.337942488,1.095688538,0.277766257,-0.838578727,-0.240978467,-1.024821705,-0.77342657,0.170694725,Gd,-0.234546787,Typ,-1.026988951,Detchd,-1.762116196,Unf,-1.047567381,-1.048185648,TA,TA,Y,-0.950010987,-1.070939959,0.294523839,0.892015954,WD,Normal,133000
586,-1.163868859,RL,0.813730226,0.44670184,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,1.350462264,-0.477223093,1.116852596,1.023677895,Hip,CompShg,VinylSd,VinylSd,BrkFace,1.235796851,Gd,TA,PConc,Ex,TA,Gd,GLQ,1.296942077,Unf,-0.109252129,1.737635668,GasA,Ex,Y,SBrkr,1.879758897,-0.871155819,1.040534816,1.175170636,-0.240978467,0.796972968,-0.77342657,-1.062113385,Gd,0.389787243,Typ,1.637887226,Attchd,1.073071343,RFn,1.75911355,1.758329474,TA,TA,Y,1.240131653,0.878358016,-1.251784371,-1.368400111,New,Partial,369900
587,-0.511191529,RL,-0.586973757,0.235833547,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1Story,-0.042179473,1.263007318,-1.763665115,0.733056351,Gable,CompShg,Stucco,Wd Shng,None,-0.821808876,TA,Gd,BrkTil,TA,Gd,Mn,Rec,0.128738055,ALQ,-2.063377863,-0.499241121,GasA,Ex,Y,SBrkr,-0.86769061,-0.871155819,-1.607588831,1.175170636,-0.240978467,-1.024821705,-0.77342657,-1.062113385,Fa,-0.947037233,Typ,-1.026988951,Detchd,-0.709046539,Fin,-1.047567381,-0.872930139,TA,TA,N,-0.950010987,-1.070939959,-0.444737988,0.139917774,WD,Normal,130000
588,0.946381658,RL,0.266620104,-0.075977952,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,-0.782903446,0.440400473,0.355336419,-0.138808281,Hip,CompShg,HdBoard,HdBoard,None,-0.821808876,TA,TA,CBlock,TA,TA,Av,ALQ,0.766248428,Unf,-0.816513854,-0.441888979,GasA,TA,Y,SBrkr,-0.784373696,-0.871155819,-1.530154977,1.175170636,-0.240978467,-1.024821705,-0.77342657,-1.062113385,TA,-1.778463795,Typ,-1.026988951,Detchd,0.708547231,Unf,0.273739541,0.296604335,TA,TA,Y,-0.950010987,-1.070939959,0.294523839,0.892015954,WD,Normal,137000
589,-1.163868859,RL,-0.118875317,1.994961749,Pave,IR1,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,-0.782903446,2.010660967,-0.108195166,0.878367123,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,-0.821808876,TA,TA,CBlock,TA,TA,Gd,GLQ,1.224750582,Unf,-1.048326224,0.876371122,GasA,Ex,Y,SBrkr,0.907841157,-0.871155819,0.080761197,1.663857926,-0.240978467,-1.024821705,-0.77342657,-2.32389117,Ex,-0.947037233,Typ,1.637887226,Attchd,-0.425527785,Unf,-1.047567381,-0.040568874,TA,TA,Y,-0.950010987,0.730001206,-0.068282341,0.892015954,WD,Partial,143000
590,-0.077321022,RM,-0.840348642,0.0020384,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1Story,-0.782903446,0.440400473,-1.366352327,-1.204420608,Gable,CompShg,VinylSd,VinylSd,None,-0.821808876,TA,TA,BrkTil,TA,TA,No,Unf,-1.352699498,Unf,0.565296028,-0.678924843,GasA,TA,Y,FuseA,-1.103329545,-0.871155819,-1.280218281,-0.838578727,-0.240978467,-1.024821705,-0.77342657,-1.062113385,TA,-1.778463795,Typ,-1.026988951,Detchd,0.384525798,Unf,-1.047567381,-0.711506944,TA,TA,P,-0.950010987,-1.070939959,0.645803668,0.139917774,WD,Normal,79500
591,0.493288017,RL,-0.163645881,-0.171032998,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,0.667269616,-0.477223093,1.083743197,0.926804047,Gable,CompShg,VinylSd,VinylSd,None,-0.821808876,Gd,TA,PConc,Gd,TA,No,GLQ,0.575893421,Unf,-0.445865168,-0.610411603,GasA,Ex,Y,SBrkr,-1.140960969,1.160201342,0.294881827,-0.838578727,-0.240978467,0.796972968,1.283688272,0.170694725,Gd,-0.234546787,Typ,-1.026988951,Attchd,1.032568664,RFn,0.273739541,0.261565895,TA,TA,Y,-0.950010987,0.700108761,0.987151737,0.139917774,WD,Normal,185900
592,0.493288017,RL,1.138100268,0.766320315,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,2.652217587,-0.477223093,1.216180793,1.120551743,Gable,CompShg,CemntBd,CmentBd,Stone,1.358232933,Ex,TA,PConc,Ex,TA,Gd,GLQ,1.232439074,Unf,-0.167584317,1.452338977,GasA,Ex,Y,SBrkr,1.396237621,1.090128133,1.413596246,1.175170636,-0.240978467,0.796972968,1.283688272,0.170694725,Ex,1.905952096,Typ,0.783736099,BuiltIn,1.19457938,RFn,1.75911355,1.606763953,TA,TA,Y,1.287056933,1.554697796,-0.068282341,0.892015954,ConLI,Normal,451950
593,-1.163868859,RL,-0.347061773,-0.616100263,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,-0.782903446,2.010660967,0.355336419,0.878367123,Gable,CompShg,HdBoard,HdBoard,None,-0.821808876,TA,Gd,PConc,TA,Gd,No,GLQ,0.89030873,Unf,-2.063377863,-0.499241121,GasA,Ex,Y,SBrkr,-0.953400903,-0.871155819,-1.687068796,1.175170636,-0.240978467,-1.024821705,-0.77342657,-1.062113385,TA,-1.778463795,Typ,-1.026988951,Detchd,0.26301776,Fin,0.273739541,1.502319082,TA,TA,Y,-0.950010987,-1.070939959,-0.068282341,0.139917774,WD,Normal,138000
594,1.36277907,RM,-1.65621998,-1.372678763,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,-0.042179473,-0.477223093,1.050633798,0.878367123,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.196757489,Gd,TA,PConc,Gd,TA,Av,GLQ,0.778246777,Unf,-0.835751692,-0.42286672,GasA,Ex,Y,SBrkr,-0.82953036,-0.871155819,-1.57214435,1.175170636,-0.240978467,-1.024821705,-0.77342657,-2.32389117,Gd,-1.778463795,Typ,-1.026988951,Attchd,0.992065985,Fin,0.273739541,-0.18566775,TA,TA,Y,0.980370366,-1.070939959,-0.444737988,0.892015954,WD,Normal,140000
595,-1.163868859,RL,0.813730226,-0.249040017,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,-0.782903446,0.440400473,0.123570627,-0.477866749,Hip,CompShg,HdBoard,HdBoard,None,-0.821808876,TA,TA,CBlock,Gd,TA,No,Unf,-1.352699498,Unf,0.864498769,-0.244405844,GasA,TA,Y,SBrkr,-0.554479763,-0.871155819,-1.315601888,-0.838578727,-0.240978467,-1.024821705,-0.77342657,0.170694725,TA,-0.947037233,Typ,-1.026988951,Detchd,0.101007044,Unf,-1.047567381,-0.848247483,TA,TA,Y,-0.950010987,-1.070939959,-0.837792285,0.139917774,WD,Normal,110000
596,-1.163868859,RL,0.056181754,0.422557151,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,1.350462264,-0.477223093,1.116852596,1.023677895,Gable,CompShg,VinylSd,Other,BrkFace,1.260864073,Gd,TA,PConc,Gd,TA,Gd,GLQ,1.277311557,Unf,-0.147931982,1.632815837,GasA,Ex,Y,SBrkr,1.56354564,-0.871155819,0.725388484,1.175170636,-0.240978467,0.796972968,-0.77342657,0.170694725,Gd,0.389787243,Typ,0.783736099,Attchd,1.073071343,Fin,1.75911355,1.267022166,TA,TA,Y,1.059289166,0.938276484,0.645803668,-1.368400111,New,Partial,319000
597,0.697949989,RM,-0.347061773,-1.765944881,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,-0.042179473,1.263007318,-2.028540306,0.393997883,Gable,CompShg,VinylSd,VinylSd,None,-0.821808876,TA,TA,CBlock,TA,TA,No,Unf,-1.352699498,Unf,0.461926817,-0.823033156,GasA,Ex,N,FuseA,-1.526450333,1.126958998,-0.140945399,-0.838578727,-0.240978467,-1.024821705,-0.77342657,0.170694725,TA,0.389787243,Typ,-1.026988951,Detchd,-1.964629592,Unf,-1.047567381,-1.171132512,TA,Fa,N,-0.950010987,1.290966333,1.319805353,-1.368400111,WD,Normal,114504
598,1.36277907,RL,-0.686597054,-1.604741777,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,0.667269616,-0.477223093,1.149961995,1.072114819,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.008621889,Gd,TA,PConc,Ex,TA,Av,Unf,-1.352699498,Unf,1.341402152,0.499432818,GasA,Ex,Y,SBrkr,0.755471897,-0.871155819,-0.067355759,-0.838578727,8.135892036,-3.084856867,1.613769382,-1.062113385,Gd,0.389787243,Typ,0.783736099,Attchd,1.113574022,Fin,1.75911355,0.811092587,TA,TA,Y,0.931260321,0.232023211,-1.693650121,-0.61357209,New,Partial,194201
599,-1.163868859,RL,0.508133632,0.693262486,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,-0.782903446,0.440400473,0.189789425,-0.380992901,Gable,CompShg,Plywood,Plywood,BrkFace,1.37230952,TA,TA,CBlock,Gd,TA,Mn,ALQ,1.201867914,LwQ,-2.063377863,0.861869417,GasA,Ex,Y,SBrkr,1.250030594,-0.871155819,0.41569451,1.175170636,-0.240978467,0.796972968,-0.77342657,0.170694725,Gd,0.389787243,Typ,0.783736099,Attchd,-0.061003673,Fin,0.273739541,0.697023565,TA,TA,Y,-0.950010987,-1.070939959,-1.251784371,-1.368400111,WD,Normal,217500
600,1.68690397,RM,-2.496266213,-2.907167942,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,2Story,-0.042179473,0.440400473,0.289117622,-0.235682129,Gable,CompShg,MetalSd,MetalSd,None,-0.821808876,TA,Gd,CBlock,Gd,TA,No,LwQ,-0.279200691,GLQ,-1.639788479,-0.743148714,GasA,TA,Y,SBrkr,-1.377203515,1.166686374,0.245169645,1.175170636,-0.240978467,0.796972968,1.283688272,0.170694725,TA,-0.234546787,Typ,0.783736099,Attchd,0.060504365,Fin,0.273739541,-0.040568874,TA,TA,Y,1.024434855,-1.070939959,0.294523839,0.139917774,COD,Normal,151000
601,0.493288017,RL,0.266620104,0.356893386,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,1.350462264,-0.477223093,1.116852596,0.975240971,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.290066434,Gd,TA,PConc,Gd,TA,Av,GLQ,0.639558742,Unf,0.124688103,0.061260022,GasA,Ex,Y,SBrkr,-0.12427134,1.168044359,0.851003199,1.175170636,-0.240978467,0.796972968,1.283688272,0.170694725,Ex,0.946055733,Typ,0.783736099,BuiltIn,0.992065985,Fin,0.273739541,1.176893568,TA,TA,Y,1.057555176,0.83381459,-0.068282341,-1.368400111,WD,Normal,275000
602,0.242561082,RM,-0.840348642,-0.01932851,Pave,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,-0.042179473,0.440400473,-1.134586534,-1.688789848,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.821808876,TA,Gd,PConc,TA,TA,No,Unf,-1.352699498,Unf,0.63072144,-0.586100428,GasA,TA,Y,SBrkr,-1.099177245,1.099412772,-0.125647124,-0.838578727,-0.240978467,-1.024821705,1.283688272,0.170694725,Gd,-0.234546787,Typ,0.783736099,Detchd,0.020001686,Unf,-1.047567381,0.366383367,TA,TA,P,-0.950010987,1.302890286,1.962786108,-0.61357209,WD,Normal,141000
603,0.493288017,RL,0.508133632,0.19263987,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,1.350462264,-0.477223093,0.686430409,0.345560959,Gable,CompShg,HdBoard,HdBoard,None,-0.821808876,Gd,TA,PConc,Gd,TA,Mn,GLQ,0.868410258,Unf,-1.020504825,-0.281648957,GasA,Ex,Y,SBrkr,-0.54412861,1.197347894,0.868305281,1.175170636,-0.240978467,0.796972968,1.283688272,0.170694725,Gd,0.946055733,Typ,0.783736099,Attchd,0.546536514,Fin,0.273739541,0.200002781,TA,TA,Y,0.931260321,1.266202081,-1.693650121,-1.368400111,WD,Abnorml,220000
604,1.68690397,FV,-2.044137994,-1.997440673,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,0.667269616,-0.477223093,1.083743197,0.975240971,Gable,CompShg,MetalSd,MetalSd,None,-0.821808876,Gd,TA,PConc,Gd,TA,No,Unf,-1.352699498,Unf,0.303639423,-1.037543069,GasA,Ex,Y,SBrkr,-1.957123486,1.101080071,-0.533516319,-0.838578727,-0.240978467,0.796972968,1.283688272,-1.062113385,Gd,-1.778463795,Typ,-1.026988951,Detchd,1.032568664,RFn,0.273739541,0.084809461,TA,TA,Y,-0.950010987,1.331479103,-0.068282341,1.642775976,WD,Normal,151000
605,-1.163868859,RL,0.813730226,0.665818182,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.667269616,-0.477223093,1.017524399,0.829930199,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.082685175,Gd,TA,PConc,Gd,TA,Mn,GLQ,0.971229569,Unf,0.248300381,0.993782371,GasA,Ex,Y,SBrkr,0.95139285,-0.871155819,0.123212482,1.175170636,-0.240978467,0.796972968,-0.77342657,0.170694725,Gd,-0.234546787,Typ,0.783736099,Attchd,0.951563306,RFn,0.273739541,0.305348271,TA,TA,Y,1.079325661,0.597263437,0.987151737,0.139917774,WD,Normal,221000
606,0.493288017,RL,0.701176953,0.783963181,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,0.667269616,0.440400473,-0.207523363,0.248687111,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.203600805,TA,TA,CBlock,TA,TA,No,BLQ,0.531943286,Unf,-0.349664292,-0.615283664,GasA,TA,Y,SBrkr,0.23498014,1.157344529,0.977660603,-0.838578727,-0.240978467,0.796972968,1.283688272,0.170694725,TA,0.389787243,Typ,2.167376162,Attchd,-0.547035822,Unf,0.273739541,0.111494687,TA,TA,Y,-0.950010987,0.668223871,1.319805353,0.892015954,WD,Normal,205000
607,-1.163868859,RL,0.586200593,0.613389953,Pave,IR2,Low,AllPub,Corner,Mod,CollgCr,Norm,Norm,1Fam,1Story,-0.782903446,-0.477223093,0.818868005,0.539308655,Gable,CompShg,VinylSd,VinylSd,None,-0.821808876,TA,Gd,PConc,Gd,TA,No,GLQ,0.820213383,Unf,-0.366226727,0.020813436,GasA,Gd,Y,SBrkr,-0.178529683,-0.871155819,-0.961883331,1.175170636,-0.240978467,-1.024821705,-0.77342657,0.170694725,Gd,-0.234546787,Typ,-1.026988951,Detchd,0.870557947,Unf,0.273739541,0.504797561,TA,TA,Y,1.037765667,-1.070939959,1.644749746,0.892015954,WD,Normal,152000
608,-1.163868859,RL,0.428880938,-0.295381852,Pave,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,2Story,-0.782903446,2.010660967,-0.770383145,0.829930199,Gable,CompShg,MetalSd,MetalSd,None,-0.821808876,TA,Gd,CBlock,TA,Gd,No,GLQ,0.699390332,Unf,-0.408392079,-0.309693368,GasA,Ex,Y,SBrkr,0.032716606,1.178955599,1.010757769,1.175170636,-0.240978467,2.479472142,-0.77342657,0.170694725,Ex,0.946055733,Typ,-1.026988951,Attchd,-1.235581367,Unf,-1.047567381,-1.099118829,TA,TA,Y,0.882069352,-1.070939959,0.645803668,-1.368400111,WD,Normal,225000
609,0.697949989,RL,0.428880938,0.566469224,Pave,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,1.350462264,0.440400473,-1.233914731,0.636182503,Gable,CompShg,BrkFace,Wd Sdng,None,-0.821808876,TA,TA,PConc,Gd,TA,Mn,BLQ,0.498502293,Unf,0.177075518,-0.149725909,GasA,TA,Y,SBrkr,1.74638209,1.2412689,2.407132153,-0.838578727,-0.240978467,0.796972968,1.283688272,1.382399626,TA,1.905952096,Typ,1.637887226,Basment,-1.802618875,Unf,0.273739541,-0.370016302,TA,TA,Y,-0.950010987,-1.070939959,0.987151737,-0.61357209,WD,Alloca,359100
610,-1.163868859,RL,-0.300535485,-0.260403315,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,-1.561917931,-0.477223093,-0.339960959,-1.155983684,Gable,CompShg,VinylSd,VinylSd,BrkCmn,1.220526736,TA,Fa,CBlock,TA,TA,Mn,Rec,0.95727205,Unf,-0.98896065,-0.003993525,GasA,Gd,Y,SBrkr,-0.212188664,-0.871155819,-0.993697797,1.175170636,-0.240978467,-1.024821705,-0.77342657,0.170694725,TA,-0.947037233,Typ,-1.026988951,Attchd,-0.709046539,Unf,-1.047567381,-0.942497331,TA,TA,Y,0.725578382,-1.070939959,-0.837792285,-0.61357209,WD,Normal,118500
611,0.493288017,RL,1.073841942,0.378668634,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,2Story,2.011146826,-0.477223093,0.951305601,0.733056351,Hip,CompShg,VinylSd,VinylSd,BrkFace,1.232118539,Gd,TA,PConc,Ex,TA,Mn,GLQ,0.958012269,Unf,0.175005046,0.882580508,GasA,Ex,Y,SBrkr,0.914103703,1.1249427,1.220276867,1.175170636,-0.240978467,0.796972968,1.283688272,0.170694725,Ex,0.946055733,Typ,1.637887226,Attchd,0.870557947,Fin,1.75911355,1.176893568,TA,TA,Y,1.16391747,1.240105583,-0.444737988,0.892015954,WD,Normal,313000
612,0.869913735,RL,0.655792052,0.259890283,Pave,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,-0.042179473,0.440400473,0.222898824,-0.332555977,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.256966064,TA,TA,CBlock,Gd,TA,Av,ALQ,0.701409156,Unf,-0.064344844,0.002778822,GasA,TA,Y,SBrkr,-0.202970585,-0.871155819,-0.984987739,-0.838578727,3.947456785,0.796972968,-0.77342657,0.170694725,TA,-0.234546787,Typ,0.783736099,Attchd,-0.020500993,Unf,0.273739541,0.453066401,TA,TA,Y,-0.950010987,-1.070939959,0.294523839,-0.61357209,WD,Normal,148000
613,0.493288017,RL,0.590355701,0.52056318,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,1.350462264,-0.477223093,0.984415,0.781493275,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.102011124,Gd,TA,PConc,Gd,TA,Av,GLQ,1.019434904,Unf,-0.363454588,0.586939703,GasA,Ex,Y,SBrkr,0.518949899,1.091884503,0.800099116,1.175170636,-0.240978467,0.796972968,1.283688272,0.170694725,Ex,0.389787243,Typ,0.783736099,BuiltIn,0.911060626,RFn,0.273739541,0.309717906,TA,TA,Y,1.022479849,1.167964506,1.644749746,0.892015954,WD,Normal,261500
614,-1.163868859,RL,0.098986303,-0.152114733,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,-0.782903446,-0.477223093,1.183071394,1.072114819,Gable,CompShg,VinylSd,VinylSd,None,-0.821808876,TA,TA,PConc,Gd,TA,No,ALQ,0.119572252,Unf,0.848915417,0.199231849,GasA,Ex,Y,SBrkr,0.055272722,-0.871155819,-0.740093091,-0.838578727,-0.240978467,-1.024821705,-0.77342657,0.170694725,TA,-0.234546787,Typ,-1.026988951,NA,-0.320220819,NA,-2.151943886,-2.537644317,NA,NA,Y,-0.950010987,0.513879064,1.962786108,-0.61357209,New,Partial,147000
615,1.813770299,RM,-2.747541387,-3.399886755,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,SFoyer,-1.561917931,0.440400473,0.02424243,-0.623177521,Gable,CompShg,CemntBd,CmentBd,None,-0.821808876,TA,TA,CBlock,Gd,TA,Av,LwQ,-0.025851766,GLQ,-2.063377863,-0.960087404,GasA,Ex,Y,SBrkr,-1.796240638,-0.871155819,-2.459175585,1.175170636,-0.240978467,-1.024821705,-0.77342657,-2.32389117,TA,-2.779671124,Typ,-1.026988951,NA,0.020001686,NA,-2.151943886,-2.537644317,NA,NA,Y,0.85923234,0.412731904,-0.444737988,1.642775976,WD,Normal,75500
616,0.946381658,RL,0.508133632,-0.062761429,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,SFoyer,-0.042179473,1.263007318,-0.273742161,-1.059109836,Gable,CompShg,MetalSd,MetalSd,BrkFace,1.179562092,TA,Gd,PConc,TA,TA,Gd,GLQ,0.846770279,Unf,-0.797574664,-0.216583552,GasA,Ex,Y,SBrkr,-0.13624223,-0.871155819,-0.921872274,1.175170636,-0.240978467,-1.024821705,-0.77342657,0.170694725,Gd,-0.234546787,Typ,-1.026988951,Attchd,-0.62804118,RFn,0.273739541,0.084809461,TA,TA,Y,0.931260321,-1.070939959,-0.444737988,1.642775976,WD,Abnorml,137500
